"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_ZONA";"SQ_CANDIDATO";"NM_URNA_CANDIDATO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
2012;2;"Eleição Ordinária";7;210000009478;"DR. GERALDO";4;"NÃO ELEITO";"N";1510
2012;2;"Eleição Ordinária";7;210000020739;"JULIO PINTOS";1;"ELEITO";"N";1811
2012;2;"Eleição Ordinária";7;210000009480;"ALFREDO";2;"ELEITO POR QP";"N";176
2012;2;"Eleição Ordinária";7;210000020741;"ANDERSON FOGUINHO";2;"ELEITO POR QP";"N";166
2012;2;"Eleição Ordinária";7;210000020742;"AYMAN";5;"SUPLENTE";"N";111
2012;2;"Eleição Ordinária";7;210000009481;"BIA ALMEIDA";5;"SUPLENTE";"N";82
2012;2;"Eleição Ordinária";7;210000009482;"BRUNO LUCAS";5;"SUPLENTE";"N";26
2012;2;"Eleição Ordinária";7;210000009483;"CARLA";5;"SUPLENTE";"N";7
2012;2;"Eleição Ordinária";7;210000020743;"CLAUDIA COUGO";5;"SUPLENTE";"N";35
2012;2;"Eleição Ordinária";7;210000009484;"DANILO PEREIRA";5;"SUPLENTE";"N";130
2012;2;"Eleição Ordinária";7;210000020744;"DANUVIO ALMEIDA";5;"SUPLENTE";"N";27
2012;2;"Eleição Ordinária";7;210000009485;"EDGARD";5;"SUPLENTE";"N";78
2012;2;"Eleição Ordinária";7;210000020745;"EDMUNDO";5;"SUPLENTE";"N";147
2012;2;"Eleição Ordinária";7;210000020746;"ELIANINHA SILVEIRA";5;"SUPLENTE";"N";107
2012;2;"Eleição Ordinária";7;210000020747;"ERNESTO HAMM";5;"SUPLENTE";"N";14
2012;2;"Eleição Ordinária";7;210000020748;"FELISBELA RODRIGUES";5;"SUPLENTE";"N";25
2012;2;"Eleição Ordinária";7;210000009487;"HELMUT";2;"ELEITO POR QP";"N";135
2012;2;"Eleição Ordinária";7;210000020749;"HUGO PICHLER";5;"SUPLENTE";"N";120
2012;2;"Eleição Ordinária";7;210000009489;"JOÃO DE DEUS";5;"SUPLENTE";"N";93
2012;2;"Eleição Ordinária";7;210000020751;"LILIANE";5;"SUPLENTE";"N";25
2012;2;"Eleição Ordinária";7;210000020752;"LIZIANE";2;"ELEITO POR QP";"N";193
2012;2;"Eleição Ordinária";7;210000009490;"LUCINHA";5;"SUPLENTE";"N";40
2012;2;"Eleição Ordinária";7;210000020753;"LUIZ BRITOS";5;"SUPLENTE";"N";14
2012;2;"Eleição Ordinária";7;210000009491;"MAGDA IZZAT";5;"SUPLENTE";"N";13
2012;2;"Eleição Ordinária";7;210000009486;"MANINHO CASAGRANDE";5;"SUPLENTE";"N";112
2012;2;"Eleição Ordinária";7;210000009495;"MARA TADEO";5;"SUPLENTE";"N";51
2012;2;"Eleição Ordinária";7;210000009492;"MARCUS PETI";2;"ELEITO POR QP";"N";179
2012;2;"Eleição Ordinária";7;210000009493;"MARIA";5;"SUPLENTE";"N";11
2012;2;"Eleição Ordinária";7;210000020754;"MOISÉS ZANATTO";5;"SUPLENTE";"N";42
2012;2;"Eleição Ordinária";7;210000009494;"NICKOLAI";3;"ELEITO POR MÉDIA";"N";130
2012;2;"Eleição Ordinária";7;210000020755;"ODETE RIBEIRO";2;"ELEITO POR QP";"N";179
2012;2;"Eleição Ordinária";7;210000020756;"PEDRO ANILDO";2;"ELEITO POR QP";"N";179
2012;2;"Eleição Ordinária";7;210000020757;"REOVALDO RODRIGUES";2;"ELEITO POR QP";"N";203
2012;2;"Eleição Ordinária";7;210000020750;"ROBERTO VAZ";5;"SUPLENTE";"N";141
2012;2;"Eleição Ordinária";7;210000020758;"VILLIE HUBERT";5;"SUPLENTE";"N";73
2012;2;"Eleição Ordinária";7;210000009496;"WILLI";5;"SUPLENTE";"N";75
2012;2;"Eleição Ordinária";7;210000009497;"WILSON PRIEBE";5;"SUPLENTE";"N";36
2012;2;"Eleição Ordinária";119;210000010157;"PROFESSOR VALERIO TREBIEN";1;"ELEITO";"N";6066
2012;2;"Eleição Ordinária";119;210000008999;"RUI MILBRADT";4;"NÃO ELEITO";"N";5102
2012;2;"Eleição Ordinária";119;210000009001;"ADELIA T. ULLRICH";5;"SUPLENTE";"N";79
2012;2;"Eleição Ordinária";119;210000009002;"ALDO";5;"SUPLENTE";"N";213
2012;2;"Eleição Ordinária";119;210000009003;"ALEXANDRE";2;"ELEITO POR QP";"N";793
2012;2;"Eleição Ordinária";119;210000010160;"ALICEU";2;"ELEITO POR QP";"N";546
2012;2;"Eleição Ordinária";119;210000009004;"ALTAIR ZIANI TAIRO";5;"SUPLENTE";"N";68
2012;2;"Eleição Ordinária";119;210000010161;"ANA PAULA";5;"SUPLENTE";"N";5
2012;2;"Eleição Ordinária";119;210000009006;"BIA";5;"SUPLENTE";"N";24
2012;2;"Eleição Ordinária";119;210000010159;"CARDOSINHO";5;"SUPLENTE";"N";358
2012;2;"Eleição Ordinária";119;210000009007;"CARLITO";3;"ELEITO POR MÉDIA";"N";533
2012;2;"Eleição Ordinária";119;210000010163;"CLEBER CASSEL";2;"ELEITO POR QP";"N";847
2012;2;"Eleição Ordinária";119;210000009008;"DJONATAN";5;"SUPLENTE";"N";189
2012;2;"Eleição Ordinária";119;210000009009;"ELGO KESSELER";5;"SUPLENTE";"N";62
2012;2;"Eleição Ordinária";119;210000009010;"ELIMAR BANKOW";5;"SUPLENTE";"N";68
2012;2;"Eleição Ordinária";119;210000010164;"GELSON";5;"SUPLENTE";"N";213
2012;2;"Eleição Ordinária";119;210000009011;"GERALDO MARIO ROHDE";5;"SUPLENTE";"N";46
2012;2;"Eleição Ordinária";119;210000009012;"GERSON";2;"ELEITO POR QP";"N";889
2012;2;"Eleição Ordinária";119;210000010166;"ITAMAR";2;"ELEITO POR QP";"N";483
2012;2;"Eleição Ordinária";119;210000009013;"IZABEL";5;"SUPLENTE";"N";456
2012;2;"Eleição Ordinária";119;210000010167;"JOAO DE DEUS";5;"SUPLENTE";"N";459
2012;2;"Eleição Ordinária";119;210000010168;"KATIA MARQUES";5;"SUPLENTE";"N";159
2012;2;"Eleição Ordinária";119;210000009005;"LAURA";5;"SUPLENTE";"N";52
2012;2;"Eleição Ordinária";119;210000010169;"LORETA";5;"SUPLENTE";"N";33
2012;2;"Eleição Ordinária";119;210000010170;"LUCIANA";5;"SUPLENTE";"N";85
2012;2;"Eleição Ordinária";119;210000010171;"MARCIO";2;"ELEITO POR QP";"N";514
2012;2;"Eleição Ordinária";119;210000009014;"MARLI MULLER";5;"SUPLENTE";"N";111
2012;2;"Eleição Ordinária";119;210000009015;"MARSON DUMKE";5;"SUPLENTE";"N";41
2012;2;"Eleição Ordinária";119;210000010162;"NALDO";5;"SUPLENTE";"N";371
2012;2;"Eleição Ordinária";119;210000010165;"NEIA";5;"SUPLENTE";"N";242
2012;2;"Eleição Ordinária";119;210000010172;"NELSON MANINHO DIAS";5;"SUPLENTE";"N";134
2012;2;"Eleição Ordinária";119;210000010173;"PAULO ROBERTO UNFER";2;"ELEITO POR QP";"N";663
2012;2;"Eleição Ordinária";119;210000009016;"RONDINELLI BASSEDONE";5;"SUPLENTE";"N";51
2012;2;"Eleição Ordinária";119;210000010174;"ROSANGELA WILHELM  ROSA ";5;"SUPLENTE";"N";340
2012;2;"Eleição Ordinária";119;210000010175;"SANDRO";5;"SUPLENTE";"N";383
2012;2;"Eleição Ordinária";119;210000009017;"SOLANGE";5;"SUPLENTE";"N";232
2012;2;"Eleição Ordinária";119;210000010176;"STEFHAN STOPP";5;"SUPLENTE";"N";361
2012;2;"Eleição Ordinária";119;210000009018;"VILSON DIAS LUXINHO";2;"ELEITO POR QP";"N";565
2012;2;"Eleição Ordinária";23;210000004870;"AIRTON COSSETIN";1;"ELEITO";"N";2806
2012;2;"Eleição Ordinária";23;210000006708;"ORLANDO JOSE KOLLER";4;"NÃO ELEITO";"N";2399
2012;2;"Eleição Ordinária";23;210000006713;"ANTONIO DE LIMA";5;"SUPLENTE";"N";18
2012;2;"Eleição Ordinária";23;210000006715;"BENNO DORN";5;"SUPLENTE";"N";71
2012;2;"Eleição Ordinária";23;210000004914;"CLARICE";2;"ELEITO POR QP";"N";279
2012;2;"Eleição Ordinária";23;210000004872;"CLECI DALLABRIDA";2;"ELEITO POR QP";"N";211
2012;2;"Eleição Ordinária";23;210000004915;"CLELIO COVARI";5;"SUPLENTE";"N";278
2012;2;"Eleição Ordinária";23;210000004873;"DALTA KOMMERS";5;"SUPLENTE";"N";22
2012;2;"Eleição Ordinária";23;210000004916;"EDEMAR";5;"SUPLENTE";"N";102
2012;2;"Eleição Ordinária";23;210000004917;"EDER";2;"ELEITO POR QP";"N";333
2012;2;"Eleição Ordinária";23;210000004874;"ELDEMIR SUCKEL";5;"SUPLENTE";"N";75
2012;2;"Eleição Ordinária";23;210000006717;"ELIO JOSE TOSO";5;"SUPLENTE";"N";127
2012;2;"Eleição Ordinária";23;210000004875;"EMIDIO STEPHANINI";5;"SUPLENTE";"N";20
2012;2;"Eleição Ordinária";23;210000006718;"EUNICE DOLOVITSCH";5;"SUPLENTE";"N";138
2012;2;"Eleição Ordinária";23;210000006719;"FLAVIA MARLENE GOMES DA SILVA";5;"SUPLENTE";"N";100
2012;2;"Eleição Ordinária";23;210000006720;"GENTIL CORASSA";5;"SUPLENTE";"N";94
2012;2;"Eleição Ordinária";23;210000006716;"ICO";2;"ELEITO POR QP";"N";307
2012;2;"Eleição Ordinária";23;210000004876;"IVONE CERVI";5;"SUPLENTE";"N";202
2012;2;"Eleição Ordinária";23;210000006726;"LECO";3;"ELEITO POR MÉDIA";"N";256
2012;2;"Eleição Ordinária";23;210000006721;"LUCIA SISTI";5;"SUPLENTE";"N";86
2012;2;"Eleição Ordinária";23;210000006722;"MARISTELA KIRMESS";5;"SUPLENTE";"N";182
2012;2;"Eleição Ordinária";23;210000006710;"MATIAS";5;"SUPLENTE";"N";126
2012;2;"Eleição Ordinária";23;210000006723;"NEDIO TOSO CAVALHEIRO";2;"ELEITO POR QP";"N";329
2012;2;"Eleição Ordinária";23;210000004918;"NIDO";5;"SUPLENTE";"N";241
2012;2;"Eleição Ordinária";23;210000006711;"NIKE";5;"SUPLENTE";"N";79
2012;2;"Eleição Ordinária";23;210000006724;"NILZA ELZIRA UHDE";2;"ELEITO POR QP";"N";329
2012;2;"Eleição Ordinária";23;210000006725;"ROSA";5;"SUPLENTE";"N";141
2012;2;"Eleição Ordinária";23;210000004919;"ROSANA";5;"SUPLENTE";"N";34
2012;2;"Eleição Ordinária";23;210000004877;"RUDINEI SIPPERT";2;"ELEITO POR QP";"N";486
2012;2;"Eleição Ordinária";23;210000004878;"SERAPHIM DALLABRIDA";5;"SUPLENTE";"N";98
2012;2;"Eleição Ordinária";23;210000006712;"TIA NENA ( ANAIR TOBIAS)";5;"SUPLENTE";"N";33
2012;2;"Eleição Ordinária";23;210000006714;"TIKE";2;"ELEITO POR QP";"N";265
2012;2;"Eleição Ordinária";102;210000013936;"LEONEL";1;"ELEITO";"N";3382
2012;2;"Eleição Ordinária";102;210000007832;"LUCIA SCHMITT";4;"NÃO ELEITO";"N";1948
2012;2;"Eleição Ordinária";102;210000007834;"ADÃO PAGEL";2;"ELEITO POR QP";"N";355
2012;2;"Eleição Ordinária";102;210000013939;"CARMEN";5;"SUPLENTE";"N";57
2012;2;"Eleição Ordinária";102;210000007835;"CELSO SCHREINER";3;"ELEITO POR MÉDIA";"N";248
2012;2;"Eleição Ordinária";102;210000013940;"DERCI";2;"ELEITO POR QP";"N";391
2012;2;"Eleição Ordinária";102;210000007836;"DIANA";5;"SUPLENTE";"N";189
2012;2;"Eleição Ordinária";102;210000007837;"ELENIR REZER";5;"SUPLENTE";"N";1
2012;2;"Eleição Ordinária";102;210000013941;"ELIZETE";5;"SUPLENTE";"N";98
2012;2;"Eleição Ordinária";102;210000007838;"ELMO DULLIUS";2;"ELEITO POR QP";"N";425
2012;2;"Eleição Ordinária";102;210000013942;"GERALDO";2;"ELEITO POR QP";"N";401
2012;2;"Eleição Ordinária";102;210000013943;"GUIDO";5;"SUPLENTE";"N";182
2012;2;"Eleição Ordinária";102;210000007839;"IGNES FALEIRO";5;"SUPLENTE";"N";11
2012;2;"Eleição Ordinária";102;210000013944;"LIANE";5;"SUPLENTE";"N";264
2012;2;"Eleição Ordinária";102;210000013945;"LIRIO";5;"SUPLENTE";"N";265
2012;2;"Eleição Ordinária";102;210000013946;"LORI";5;"SUPLENTE";"N";40
2012;2;"Eleição Ordinária";102;210000013947;"LUIZINHO";2;"ELEITO POR QP";"N";558
2012;2;"Eleição Ordinária";102;210000007840;"MAGNUS (SPHIS)";5;"SUPLENTE";"N";222
2012;2;"Eleição Ordinária";102;210000013948;"MARINO";2;"ELEITO POR QP";"N";287
2012;2;"Eleição Ordinária";102;210000013949;"PAULINHO KREUTZ";2;"ELEITO POR QP";"N";309
2012;2;"Eleição Ordinária";102;210000007841;"PEDRINHO";5;"SUPLENTE";"N";189
2012;2;"Eleição Ordinária";102;210000013950;"PLINIO";5;"SUPLENTE";"N";175
2012;2;"Eleição Ordinária";102;210000013938;"SCHALLEMBERGER";2;"ELEITO POR QP";"N";392
2012;2;"Eleição Ordinária";5;210000023604;"DJALMO SANTOS";4;"NÃO ELEITO";"N";716
2012;2;"Eleição Ordinária";5;210000021397;"ERASMO GUTERRES SILVA";1;"ELEITO";"N";23075
2012;2;"Eleição Ordinária";5;210000026319;"LUCIO DO PRADO";4;"NÃO ELEITO";"N";15458
2012;2;"Eleição Ordinária";5;210000007491;"NICANOR SOBROSA";4;"NÃO ELEITO";"N";4624
2012;2;"Eleição Ordinária";5;210000024953;"ADÃO FARACO";3;"ELEITO POR MÉDIA";"N";884
2012;2;"Eleição Ordinária";5;210000024954;"ADÃO ROBERTO";5;"SUPLENTE";"N";261
2012;2;"Eleição Ordinária";5;210000006246;"ALCIDES DO FORUM";5;"SUPLENTE";"N";157
2012;2;"Eleição Ordinária";5;210000035231;"ALESSANDRA FREITAS";4;"NÃO ELEITO";"N";41
2012;2;"Eleição Ordinária";5;210000025188;"ALFREDINHO DO PRADO";5;"SUPLENTE";"N";37
2012;2;"Eleição Ordinária";5;210000014384;"ALVARO MARTINEZ";5;"SUPLENTE";"N";108
2012;2;"Eleição Ordinária";5;210000011898;"ANDERSON GÁS";5;"SUPLENTE";"N";353
2012;2;"Eleição Ordinária";5;210000006247;"ANDRE MACHADO";5;"SUPLENTE";"N";323
2012;2;"Eleição Ordinária";5;210000014403;"ANDREIA KISZNER";5;"SUPLENTE";"N";74
2012;2;"Eleição Ordinária";5;210000007496;"ANTHONY CAMARGO";4;"NÃO ELEITO";"N";43
2012;2;"Eleição Ordinária";5;210000024955;"ARIETE JONCO";5;"SUPLENTE";"N";50
2012;2;"Eleição Ordinária";5;210000025213;"BIRA DA SAÚDE";5;"SUPLENTE";"N";247
2012;2;"Eleição Ordinária";5;210000011902;"BRUXINHA IVONETE";5;"SUPLENTE";"N";31
2012;2;"Eleição Ordinária";5;210000011899;"CABETO";3;"ELEITO POR MÉDIA";"N";839
2012;2;"Eleição Ordinária";5;210000025196;"CAFARATI  CHICO DAS PEDRAS ";5;"SUPLENTE";"N";599
2012;2;"Eleição Ordinária";5;210000006266;"CARINA";5;"SUPLENTE";"N";4
2012;2;"Eleição Ordinária";5;210000024957;"CARLOS ALMEIDA";2;"ELEITO POR QP";"N";1133
2012;2;"Eleição Ordinária";5;210000007493;"CARLOS BICA";4;"NÃO ELEITO";"N";47
2012;2;"Eleição Ordinária";5;210000024956;"CARLOS EDUARDO TEIXEIRA -DUMBO";5;"SUPLENTE";"N";251
2012;2;"Eleição Ordinária";5;210000024467;"CAROLINE GIORDANO";4;"NÃO ELEITO";"N";9
2012;2;"Eleição Ordinária";5;210000014386;"CELENI VIANA";2;"ELEITO POR QP";"N";1439
2012;2;"Eleição Ordinária";5;210000014387;"CLAUDIO AMIR - POLACO";5;"SUPLENTE";"N";314
2012;2;"Eleição Ordinária";5;210000006248;"CLEBIS MORAIS PIRES";5;"SUPLENTE";"N";86
2012;2;"Eleição Ordinária";5;210000006249;"CLENI PAZ";2;"ELEITO POR QP";"N";897
2012;2;"Eleição Ordinária";5;210000024958;"CLEO TRINDADE";5;"SUPLENTE";"N";853
2012;2;"Eleição Ordinária";5;210000007494;"CLOVIS RODRIGUES";4;"NÃO ELEITO";"N";208
2012;2;"Eleição Ordinária";5;210000025189;"CLÁUDIO SOARES";5;"SUPLENTE";"N";10
2012;2;"Eleição Ordinária";5;210000025191;"DANIEL BASTOS";5;"SUPLENTE";"N";109
2012;2;"Eleição Ordinária";5;210000014388;"DARCY TOLIO";5;"SUPLENTE";"N";435
2012;2;"Eleição Ordinária";5;210000025214;"DEDA CABELEIREIRO";5;"SUPLENTE";"N";225
2012;2;"Eleição Ordinária";5;210000011906;"DELEGADO XAVIER";2;"ELEITO POR QP";"N";1378
2012;2;"Eleição Ordinária";5;210000014389;"DIEGO ANTUNES FRANCO";5;"SUPLENTE";"N";51
2012;2;"Eleição Ordinária";5;210000014391;"DJ FAGNER";5;"SUPLENTE";"N";221
2012;2;"Eleição Ordinária";5;210000011907;"DR. AGUIAR";5;"SUPLENTE";"N";607
2012;2;"Eleição Ordinária";5;210000011914;"DR. CARÚS";5;"SUPLENTE";"N";506
2012;2;"Eleição Ordinária";5;210000014399;"DR.MANOEL SIMPLICIO";5;"SUPLENTE";"N";16
2012;2;"Eleição Ordinária";5;210000024959;"DULCE GARAIALDE";5;"SUPLENTE";"N";702
2012;2;"Eleição Ordinária";5;210000025192;"EDISSON MORAES";5;"SUPLENTE";"N";96
2012;2;"Eleição Ordinária";5;210000025193;"EDSON ALVARENGA";5;"SUPLENTE";"N";338
2012;2;"Eleição Ordinária";5;210000025194;"ENIO COSTA";5;"SUPLENTE";"N";456
2012;2;"Eleição Ordinária";5;210000011900;"FIRMINA SOARES (FUCA)";5;"SUPLENTE";"N";511
2012;2;"Eleição Ordinária";5;210000006250;"FLORDELIZ DAMASCENO MARQUES";5;"SUPLENTE";"N";206
2012;2;"Eleição Ordinária";5;210000011901;"GERSON BEVILAQUA";5;"SUPLENTE";"N";470
2012;2;"Eleição Ordinária";5;210000007495;"GIEDER RODRIGUES";4;"NÃO ELEITO";"N";74
2012;2;"Eleição Ordinária";5;210000011905;"GIOVANI FREITAS";5;"SUPLENTE";"N";455
2012;2;"Eleição Ordinária";5;210000025210;"GIOVANNA VARGAS";5;"SUPLENTE";"N";495
2012;2;"Eleição Ordinária";5;210000000021;"GRISA";4;"NÃO ELEITO";"N";156
2012;2;"Eleição Ordinária";5;210000035143;"IARA ALMEIDA";5;"SUPLENTE";"N";12
2012;2;"Eleição Ordinária";5;210000014393;"IVA";3;"ELEITO POR MÉDIA";"N";1087
2012;2;"Eleição Ordinária";5;210000025199;"JACQUELINE FREITAS";5;"SUPLENTE";"N";0
2012;2;"Eleição Ordinária";5;210000014394;"JAIME DUARTE";5;"SUPLENTE";"N";214
2012;2;"Eleição Ordinária";5;210000006251;"JAQUELINE LOPES";5;"SUPLENTE";"N";25
2012;2;"Eleição Ordinária";5;210000011904;"JEFERSON";2;"ELEITO POR QP";"N";857
2012;2;"Eleição Ordinária";5;210000007497;"JOSE DA FONSECA (ZECA)";4;"NÃO ELEITO";"N";539
2012;2;"Eleição Ordinária";5;210000006252;"JOSE EURICO";5;"SUPLENTE";"N";166
2012;2;"Eleição Ordinária";5;210000036112;"JOÃO SOUZA";5;"SUPLENTE";"N";98
2012;2;"Eleição Ordinária";5;210000025207;"JUDETE FERRARI";2;"ELEITO POR QP";"N";967
2012;2;"Eleição Ordinária";5;210000036110;"JULIANA MORAES";5;"SUPLENTE";"N";1
2012;2;"Eleição Ordinária";5;210000011903;"JÂNIO LIMA";5;"SUPLENTE";"N";105
2012;2;"Eleição Ordinária";5;210000025200;"KIKO LEITEIRO";5;"SUPLENTE";"N";142
2012;2;"Eleição Ordinária";5;210000011908;"LAURA";5;"SUPLENTE";"N";54
2012;2;"Eleição Ordinária";5;210000025204;"LEANDRO CARVALHO";5;"SUPLENTE";"N";71
2012;2;"Eleição Ordinária";5;210000007498;"LEANDRO SOLTAU";4;"NÃO ELEITO";"N";422
2012;2;"Eleição Ordinária";5;210000024960;"LEONARDO GONÇALVES";2;"ELEITO POR QP";"N";1326
2012;2;"Eleição Ordinária";5;210000011909;"LIA COSTA";5;"SUPLENTE";"N";2
2012;2;"Eleição Ordinária";5;210000025209;"LIDIA AVILA";5;"SUPLENTE";"N";11
2012;2;"Eleição Ordinária";5;210000014397;"LIGIA MAFALDO";5;"SUPLENTE";"N";42
2012;2;"Eleição Ordinária";5;210000025205;"LINN ANDERSON LEÃES";5;"SUPLENTE";"N";55
2012;2;"Eleição Ordinária";5;210000006254;"LUCIANO BELMONTE";5;"SUPLENTE";"N";770
2012;2;"Eleição Ordinária";5;210000024962;"LUIS NOÉ";5;"SUPLENTE";"N";82
2012;2;"Eleição Ordinária";5;210000024963;"LUIZ ALABI";5;"SUPLENTE";"N";205
2012;2;"Eleição Ordinária";5;210000014398;"LUIZ OLAVO";5;"SUPLENTE";"N";147
2012;2;"Eleição Ordinária";5;210000011911;"LUIZ SALDANHA";5;"SUPLENTE";"N";98
2012;2;"Eleição Ordinária";5;210000025195;"LYRA  CABELUDO ";5;"SUPLENTE";"N";122
2012;2;"Eleição Ordinária";5;210000024468;"MACAU";4;"NÃO ELEITO";"N";100
2012;2;"Eleição Ordinária";5;210000011912;"MARA MOTTA";5;"SUPLENTE";"N";338
2012;2;"Eleição Ordinária";5;210000024967;"MARCIO AMARAL";2;"ELEITO POR QP";"N";2152
2012;2;"Eleição Ordinária";5;210000025208;"MARIA JUVENTINA";5;"SUPLENTE";"N";3
2012;2;"Eleição Ordinária";5;210000014400;"MARIA TEREZA - BAIXINHA";5;"SUPLENTE";"N";295
2012;2;"Eleição Ordinária";5;210000025206;"MARION DUARDES";5;"SUPLENTE";"N";76
2012;2;"Eleição Ordinária";5;210000024965;"MARLI LEIVAS";5;"SUPLENTE";"N";85
2012;2;"Eleição Ordinária";5;210000024964;"MATICO VILAVERDE COELHO";5;"SUPLENTE";"N";297
2012;2;"Eleição Ordinária";5;210000024966;"MICHELLE MOTA";5;"SUPLENTE";"N";14
2012;2;"Eleição Ordinária";5;210000007499;"MILENA VARGAS";4;"NÃO ELEITO";"N";124
2012;2;"Eleição Ordinária";5;210000025202;"MINEIRO - PARAÍBA";5;"SUPLENTE";"N";65
2012;2;"Eleição Ordinária";5;210000006255;"MIRIAM SUHRE";2;"ELEITO POR QP";"N";1120
2012;2;"Eleição Ordinária";5;210000011913;"MOISES FONTOURA";5;"SUPLENTE";"N";563
2012;2;"Eleição Ordinária";5;210000014401;"NARA LUCHO";5;"SUPLENTE";"N";48
2012;2;"Eleição Ordinária";5;210000014402;"NERI AJALA";5;"SUPLENTE";"N";77
2012;2;"Eleição Ordinária";5;210000014392;"PASTOR ITAMAR";5;"SUPLENTE";"N";730
2012;2;"Eleição Ordinária";5;210000035300;"PATTY RANGEL";5;"SUPLENTE";"N";22
2012;2;"Eleição Ordinária";5;210000025212;"PAULO BARBOSA";5;"SUPLENTE";"N";140
2012;2;"Eleição Ordinária";5;210000024968;"PAULO ROGÉRO";5;"SUPLENTE";"N";547
2012;2;"Eleição Ordinária";5;210000006256;"PAULO SALBEGO";5;"SUPLENTE";"N";725
2012;2;"Eleição Ordinária";5;210000006257;"PEDRO XAVIER";5;"SUPLENTE";"N";403
2012;2;"Eleição Ordinária";5;210000006258;"PERACHI PEDROSO";5;"SUPLENTE";"N";244
2012;2;"Eleição Ordinária";5;210000035141;"POLLYANNA PERES";5;"SUPLENTE";"N";12
2012;2;"Eleição Ordinária";5;210000025211;"PROFESSOR GINDRI";5;"SUPLENTE";"N";324
2012;2;"Eleição Ordinária";5;210000025197;"PROFESSORA HELOISA TORCELLI";5;"SUPLENTE";"N";390
2012;2;"Eleição Ordinária";5;210000011915;"RAFAELA AFONSO";5;"SUPLENTE";"N";529
2012;2;"Eleição Ordinária";5;210000007500;"RAMIRO CAMARGO";4;"NÃO ELEITO";"N";328
2012;2;"Eleição Ordinária";5;210000024969;"RENÊ COSTA";5;"SUPLENTE";"N";153
2012;2;"Eleição Ordinária";5;210000006259;"ROBERTO PEREIRA";5;"SUPLENTE";"N";298
2012;2;"Eleição Ordinária";5;210000006260;"ROGER SEVERO";2;"ELEITO POR QP";"N";847
2012;2;"Eleição Ordinária";5;210000011916;"ROGÉRIO SADAN OLIVEIRA";5;"SUPLENTE";"N";453
2012;2;"Eleição Ordinária";5;210000006261;"ROMARIO ALVIENE VITAMINA";5;"SUPLENTE";"N";212
2012;2;"Eleição Ordinária";5;210000006262;"ROSALINO BIANCHI";5;"SUPLENTE";"N";45
2012;2;"Eleição Ordinária";5;210000006263;"ROSEMARY JARDIM";5;"SUPLENTE";"N";98
2012;2;"Eleição Ordinária";5;210000011917;"RUBEN";5;"SUPLENTE";"N";47
2012;2;"Eleição Ordinária";5;210000011918;"RUDI PINTO";2;"ELEITO POR QP";"N";916
2012;2;"Eleição Ordinária";5;210000006245;"SALLA";5;"SUPLENTE";"N";315
2012;2;"Eleição Ordinária";5;210000006264;"SANDRO BARUA";5;"SUPLENTE";"N";578
2012;2;"Eleição Ordinária";5;210000011919;"SIDNEI CORREIA";5;"SUPLENTE";"N";53
2012;2;"Eleição Ordinária";5;210000011920;"SIMARA ALMEIDA";5;"SUPLENTE";"N";20
2012;2;"Eleição Ordinária";5;210000011910;"SUB. C. FERREIRA";5;"SUPLENTE";"N";273
2012;2;"Eleição Ordinária";5;210000024469;"SÔNIA FREITAS";4;"NÃO ELEITO";"N";60
2012;2;"Eleição Ordinária";5;210000007501;"TATIANE ALMEIDA";4;"NÃO ELEITO";"N";166
2012;2;"Eleição Ordinária";5;210000006253;"TEN JOSUE O BOMBEIRO";5;"SUPLENTE";"N";91
2012;2;"Eleição Ordinária";5;210000025198;"TIA IARA";5;"SUPLENTE";"N";85
2012;2;"Eleição Ordinária";5;210000006265;"VANDA DORNELES";5;"SUPLENTE";"N";772
2012;2;"Eleição Ordinária";5;210000024970;"VERA CAMARGO";5;"SUPLENTE";"N";67
2012;2;"Eleição Ordinária";5;210000024971;"VICENTE AQUINO (CABOCLO)";5;"SUPLENTE";"N";220
2012;2;"Eleição Ordinária";5;210000006267;"ZAIRTO CAVALHEIRO";5;"SUPLENTE";"N";35
2012;2;"Eleição Ordinária";5;210000025203;"ZÉ PAULO";2;"ELEITO POR QP";"N";980
2012;2;"Eleição Ordinária";89;210000009949;"ALVARO JOST";4;"NÃO ELEITO";"N";1448
2012;2;"Eleição Ordinária";89;210000009894;"RENATO";1;"ELEITO";"N";1746
2012;2;"Eleição Ordinária";89;210000009951;"ANTONIO";5;"SUPLENTE";"N";54
2012;2;"Eleição Ordinária";89;210000009896;"BARBA";5;"SUPLENTE";"N";90
2012;2;"Eleição Ordinária";89;210000009952;"CAMILA HULLEN";5;"SUPLENTE";"N";46
2012;2;"Eleição Ordinária";89;210000005361;"CHESQUE";4;"NÃO ELEITO";"N";69
2012;2;"Eleição Ordinária";89;210000009902;"CITO COPETTI";2;"ELEITO POR QP";"N";151
2012;2;"Eleição Ordinária";89;210000009898;"ELCIO BUENO";2;"ELEITO POR QP";"N";233
2012;2;"Eleição Ordinária";89;210000009899;"ELISETE CAMARGO";5;"SUPLENTE";"N";16
2012;2;"Eleição Ordinária";89;210000009953;"ELSON";2;"ELEITO POR QP";"N";181
2012;2;"Eleição Ordinária";89;210000009900;"FERMINO MAIDANA";5;"SUPLENTE";"N";71
